,연도,분기,버스정류장,00~06_승하차_승객수,06~11_승하차_승객수,11~14_승하차_승객수,14~17_승하차_승객수,17~21_승하차_승객수,21~24_승하차_승객수
3632,2021,2,23474,152,2678,1530,2660,2160,472
3633,2021,3,23474,128,2832,2016,2362,1830,356
3634,2021,3,23474,128,2832,2016,2362,1830,356
3635,2021,4,23474,152,2948,1758,2554,2102,572
3636,2021,4,23474,152,2948,1758,2554,2102,572
3637,2021,1,23475,0,160,345,404,941,443
3638,2021,2,23475,0,199,360,449,1006,571
3639,2021,3,23475,0,223,354,419,1046,504
3640,2021,4,23475,0,259,374,384,1040,463
3641,2021,1,23476,0,288,133,203,367,198
3642,2021,2,23476,0,243,142,200,372,238
3643,2021,3,23476,0,365,163,263,397,227
3644,2021,4,23476,0,326,160,236,387,201
3645,2021,1,23477,0,318,408,596,862,428
3646,2021,1,23477,0,318,408,596,862,428
3647,2021,2,23477,0,462,360,498,866,524
3648,2021,2,23477,0,462,360,498,866,524
3649,2021,3,23477,0,270,476,648,992,562
3650,2021,3,23477,0,270,476,648,992,562
3651,2021,4,23477,0,292,542,708,1330,784
3652,2021,4,23477,0,292,542,708,1330,784
3653,2021,1,23479,56,462,568,788,1414,804
3654,2021,2,23479,59,690,622,919,1536,874
3655,2021,3,23479,58,732,642,796,1526,817
3656,2021,4,23479,71,802,752,834,1670,770
3657,2021,1,23480,2820,28074,13784,20796,38200,15688
3658,2021,1,23480,2820,28074,13784,20796,38200,15688
3659,2021,2,23480,1682,19910,10570,19512,30868,16492
3660,2021,2,23480,1682,19910,10570,19512,30868,16492
3661,2021,3,23480,1424,18500,10282,17186,29538,13262
3662,2021,3,23480,1424,18500,10282,17186,29538,13262
3663,2021,4,23480,1256,21126,12418,19810,32582,15050
3664,2021,4,23480,1256,21126,12418,19810,32582,15050
3665,2021,1,23481,246,6802,3317,3678,6376,3262
3666,2021,2,23481,280,7460,3728,4358,6809,3922
3667,2021,3,23481,278,6873,3829,4182,6506,3355
3668,2021,4,23481,389,7634,3977,4361,6618,3620
3669,2021,1,23482,1630,23418,9492,11588,15729,5453
3670,2021,2,23482,2018,27573,10004,13318,17637,6318
3671,2021,3,23482,1675,23972,9775,11936,15851,5095
3672,2021,4,23482,2023,28216,10819,13367,18269,5974
3673,2021,1,23483,18,492,296,370,651,142
3674,2021,2,23483,21,758,409,778,935,139
3675,2021,3,23483,32,609,448,911,872,150
3676,2021,4,23483,14,760,431,989,995,108
3677,2021,1,23484,73,709,166,213,260,98
3678,2021,2,23484,104,1448,162,315,311,110
3679,2021,3,23484,197,2113,199,223,321,75
3680,2021,4,23484,275,2156,158,215,263,73
3681,2021,1,23488,537,14295,7197,8463,14561,6819
3682,2021,2,23488,528,16277,7234,9724,16022,7588
3683,2021,3,23488,548,16067,7879,9245,15366,6497
3684,2021,4,23488,714,17122,8287,9914,15500,7077
3685,2021,1,23489,260,5034,3822,5440,7653,3993
3686,2021,2,23489,247,5634,4200,9436,8479,4684
3687,2021,3,23489,184,5639,4557,7542,8624,4292
3688,2021,4,23489,273,6586,4968,9724,9301,5214
3689,2021,1,23491,29,537,431,759,960,643
3690,2021,2,23491,42,860,483,764,1210,861
3691,2021,3,23491,62,686,635,685,1143,761
3692,2021,4,23491,102,718,592,732,1215,819
3693,2021,1,23492,0,467,212,277,309,8
3694,2021,2,23492,0,648,171,526,462,11
3695,2021,3,23492,0,589,237,865,973,8
3696,2021,4,23492,0,430,215,701,364,18
3697,2021,1,23493,0,171,79,322,292,21
3698,2021,2,23493,0,244,93,313,239,40
3699,2021,3,23493,0,302,108,237,163,32
3700,2021,4,23493,0,244,88,247,132,28
3701,2021,1,23500,620,3594,1583,1639,2027,597
3702,2021,2,23500,555,4293,2008,2068,2210,703
3703,2021,3,23500,504,3924,1763,1871,1988,599
3704,2021,4,23500,539,4491,1946,2113,1944,665
3705,2021,1,23501,119,2213,1340,1668,3005,1298
3706,2021,2,23501,201,2735,1712,2128,3672,1528
3707,2021,3,23501,134,2233,1323,1662,3166,1161
3708,2021,4,23501,190,2472,1430,2005,3332,1313
3709,2021,1,23504,168,7624,2830,3210,5240,2109
3710,2021,2,23504,183,8358,3373,3525,5947,2626
3711,2021,3,23504,154,8150,3288,3431,5652,2380
3712,2021,4,23504,321,8654,3160,3580,5920,2501
3713,2021,1,23505,88,3635,2997,3504,5350,2391
3714,2021,2,23505,120,4962,3292,5254,6671,3398
3715,2021,3,23505,52,4144,3329,4158,5348,2618
3716,2021,4,23505,70,4151,3196,4011,5328,2527
3717,2021,1,23507,2117,28276,19825,33826,98325,35133
3718,2021,2,23507,2351,32407,23837,39859,102847,43008
3719,2021,3,23507,2123,30308,22387,35821,95312,34751
3720,2021,4,23507,3281,34661,24692,41047,103674,42681
3721,2021,1,23508,4,811,413,653,484,62
3722,2021,2,23508,4,878,388,684,562,60
3723,2021,3,23508,2,830,491,771,560,95
3724,2021,4,23508,2,796,492,733,504,89
3725,2021,1,23509,1912,25669,10350,12202,28807,5735
3726,2021,2,23509,1857,29566,11506,14219,31056,6791
3727,2021,3,23509,1703,26676,10722,13623,28837,5582
3728,2021,4,23509,1955,30734,12515,15048,30523,5890
3729,2021,1,23510,579,31128,8995,10143,20615,5629
3730,2021,2,23510,515,30192,9193,10168,20553,5921
3731,2021,3,23510,550,29723,9475,10547,20364,5194
3732,2021,4,23510,638,29815,9581,11112,19930,5709
3733,2021,1,23511,1770,30877,13011,17236,39363,10147
3734,2021,2,23511,1922,34075,13931,20412,44631,12009
3735,2021,3,23511,1907,31734,14353,18807,41080,10822
3736,2021,4,23511,2009,35322,15832,21085,42880,11104
3737,2021,1,23512,453,25008,6094,6200,12164,6358
3738,2021,2,23512,693,26482,7065,7346,13254,7425
3739,2021,3,23512,507,25834,7078,7292,12913,6166
3740,2021,4,23512,800,28353,7554,7597,13880,7071
3741,2021,1,23513,880,12792,4853,6240,11481,3326
3742,2021,2,23513,826,12981,4760,6255,12450,3434
3743,2021,3,23513,782,13069,5073,6633,12922,3334
3744,2021,4,23513,745,13168,5215,6577,12694,3095
3745,2021,1,23514,352,15162,3167,3142,5921,1072
3746,2021,2,23514,312,17452,3960,3860,6691,1125
3747,2021,3,23514,384,16437,3460,3688,5934,970
3748,2021,4,23514,312,18843,4054,4070,6415,1201
3749,2021,1,23515,131,4058,2406,3552,4835,2377
3750,2021,2,23515,222,4392,2780,4971,5435,3034
3751,2021,3,23515,240,3760,2790,4126,4724,2319
3752,2021,4,23515,242,3870,2862,4524,5303,2448
3753,2021,1,23516,88,12006,5155,6946,12830,5643
3754,2021,2,23516,96,14035,5675,8955,14111,6797
3755,2021,3,23516,102,12632,6352,8473,13577,5490
3756,2021,4,23516,104,13695,6460,9566,15133,6907
3757,2021,1,23517,392,11244,5038,6631,8722,3050
3758,2021,2,23517,370,13544,5785,7277,9545,3426
3759,2021,3,23517,353,12468,5706,7063,9079,2862
3760,2021,4,23517,310,13558,5722,7570,9611,3034
3761,2021,1,23518,232,5772,3107,4579,6600,2210
3762,2021,2,23518,193,10827,5255,8332,11698,3543
3763,2021,3,23518,124,9616,5547,7394,10810,3217
3764,2021,4,23518,230,10725,5739,7885,10682,3268
3765,2021,1,23519,89,5586,2647,3788,5542,2076
3766,2021,2,23519,222,6544,2765,4004,5733,2561
3767,2021,3,23519,210,6025,2775,3725,5380,2166
3768,2021,4,23519,174,6837,2956,4139,5529,2231
3769,2021,1,23520,68,1814,706,1222,2092,887
3770,2021,2,23520,64,1447,560,1077,2232,990
3771,2021,3,23520,65,1322,514,844,2001,806
3772,2021,4,23520,97,1425,540,937,2158,762
3773,2021,1,23521,586,2372,559,903,1159,407
3774,2021,2,23521,511,2505,548,1104,1256,545
3775,2021,3,23521,597,2031,472,920,1039,408
3776,2021,4,23521,396,2516,574,1066,1019,254
3777,2021,1,23522,159,2770,2054,2071,2642,934
3778,2021,2,23522,78,3434,1932,2331,2985,989
3779,2021,3,23522,39,3333,2037,2340,2760,910
3780,2021,4,23522,31,3048,2024,2212,2686,974
3781,2021,1,23523,594,18080,5484,5653,7079,2848
3782,2021,2,23523,556,18032,5639,5933,6985,3043
3783,2021,3,23523,359,17508,5712,5661,6911,2652
3784,2021,4,23523,350,18805,5986,6371,7835,3229
3785,2021,1,23524,107,2578,1554,2041,2953,1175
3786,2021,2,23524,175,3415,1780,2242,3254,1377
3787,2021,3,23524,134,3110,1749,2203,3052,1132
3788,2021,4,23524,237,3475,1768,2327,3249,1287
3789,2021,1,23525,424,9844,3163,3144,3993,805
3790,2021,2,23525,553,10471,3366,3471,4800,1021
3791,2021,3,23525,357,9120,3148,3123,4257,812
3792,2021,4,23525,492,9924,3402,3617,4562,1054
3793,2021,1,23526,1335,9520,7124,9910,20596,9731
3794,2021,2,23526,1852,12020,8647,13038,23953,11695
3795,2021,3,23526,1142,11022,8643,12259,22353,9865
3796,2021,4,23526,2242,13627,9506,14482,25291,11615
3797,2021,1,23527,645,5546,2496,3838,5804,1762
3798,2021,2,23527,787,6320,2800,4180,6891,2207
3799,2021,3,23527,714,6660,2806,3973,6191,1942
3800,2021,4,23527,853,7629,3055,5724,7256,2135
3801,2021,1,23528,579,9284,6421,8853,17227,8063
3802,2021,2,23528,760,9392,6272,10439,17482,9276
3803,2021,3,23528,350,9295,6395,9240,15887,7546
3804,2021,4,23528,748,9511,7079,10830,17692,8410
3805,2021,1,23529,216,3991,1572,1644,2525,736
3806,2021,2,23529,238,3867,1846,1846,2845,1052
3807,2021,3,23529,268,3783,1733,1634,2486,1028
3808,2021,4,23529,293,3877,1888,1850,2705,1059
3809,2021,1,23530,1247,22752,9831,14690,37127,15617
3810,2021,2,23530,1580,24790,10355,15243,37074,17970
3811,2021,3,23530,1702,24235,10664,14663,35328,13532
3812,2021,4,23530,1482,25919,11462,16553,37548,16078
3813,2021,1,23531,2304,15447,12561,16893,24318,12363
3814,2021,2,23531,3168,19673,16281,22037,36127,21481
3815,2021,3,23531,2984,19389,14038,18536,33406,17666
3816,2021,4,23531,3280,20276,15765,20412,30697,16288
3817,2021,1,23532,0,642,184,254,348,62
3818,2021,2,23532,3,429,158,268,258,32
3819,2021,3,23532,4,373,172,215,266,177
3820,2021,4,23532,8,225,117,190,220,43
3821,2021,1,23533,209,2915,2165,2403,2446,582
3822,2021,2,23533,202,3198,2455,2308,2672,817
3823,2021,3,23533,203,3369,2341,2327,2608,663
3824,2021,4,23533,164,3193,2553,2399,2564,650
3825,2021,1,23536,0,952,733,1096,3433,631
3826,2021,2,23536,0,1182,797,1215,2669,751
3827,2021,3,23536,0,1086,690,1140,2780,537
3828,2021,4,23536,0,1152,740,1207,2686,525
3829,2021,1,23537,4110,39045,18443,23417,35976,12347
3830,2021,2,23537,4248,43805,18814,25596,37738,14582
3831,2021,3,23537,4120,38202,16693,22320,33437,11868
3832,2021,4,23537,4535,42191,19155,25498,36467,13530
3833,2021,1,23538,1470,41638,14661,16340,22902,6987
3834,2021,2,23538,1438,41560,14494,15800,21697,7057
3835,2021,3,23538,1059,38028,13738,14855,20685,5883
3836,2021,4,23538,1620,41431,14943,16368,21613,6675
3837,2021,1,23540,10,2284,1536,2026,3395,604
3838,2021,1,23541,0,452,196,206,219,19
3839,2021,1,23543,436,6079,2749,3711,3884,639
3840,2021,2,23543,471,8151,3027,4261,4383,965
3841,2021,3,23543,441,6148,2577,3507,4111,738
3842,2021,4,23543,415,7097,2750,4450,4641,803
3843,2021,1,23544,1145,97060,41774,41444,55249,9972
3844,2021,2,23544,1285,111576,44494,45788,61378,11715
3845,2021,3,23544,1314,100301,40560,41379,55300,9930
3846,2021,4,23544,1306,109920,45271,46332,57571,10345
3847,2021,1,23545,42,7425,2756,3392,4749,964
3848,2021,2,23545,102,8692,2907,3481,4572,1080
3849,2021,3,23545,115,7710,2976,3457,4391,902
3850,2021,4,23545,88,8105,3234,3716,4558,980
3851,2021,1,23546,0,32409,7664,4959,5502,3188
3852,2021,2,23546,16,35578,8754,5843,6860,3531
3853,2021,3,23546,0,34513,9491,6308,5787,3477
3854,2021,4,23546,0,32986,9056,6424,6353,3505
3855,2021,1,23552,0,5288,2402,2256,1830,858
3856,2021,1,23552,0,5288,2402,2256,1830,858
3857,2021,2,23552,0,5636,2524,2952,2280,926
3858,2021,2,23552,0,5636,2524,2952,2280,926
3859,2021,3,23552,0,6130,2744,2354,1906,1112
3860,2021,3,23552,0,6130,2744,2354,1906,1112
3861,2021,4,23552,0,5340,2490,2578,1886,1032
3862,2021,4,23552,0,5340,2490,2578,1886,1032
3863,2021,1,23557,9,4198,2000,2615,5150,1171
3864,2021,2,23557,13,4757,2101,2693,5523,1562
3865,2021,3,23557,23,4423,2203,3095,5499,1253
3866,2021,4,23557,33,4740,2261,2792,5364,1286
3867,2021,1,23558,0,19797,6395,10455,11574,3856
3868,2021,2,23558,0,20677,7214,11647,11852,3948
3869,2021,3,23558,0,20634,7835,12782,12153,3837
3870,2021,4,23558,0,18898,6810,11098,11315,3777
3871,2021,1,23562,0,2778,1467,2492,1436,401
3872,2021,2,23562,0,5597,1837,5522,1901,600
3873,2021,3,23562,0,3853,1871,3179,1804,368
3874,2021,4,23562,0,4825,2789,4509,2075,374
3875,2021,1,23564,0,11286,2574,4644,7803,1232
3876,2021,2,23564,0,13016,3112,4983,9198,1349
3877,2021,3,23564,0,12496,3195,5197,8417,1213
3878,2021,4,23564,0,12288,3536,5598,9621,1290
3879,2021,1,23569,0,5726,3593,5639,9065,2825
3880,2021,2,23569,0,6385,3901,6501,9904,2669
3881,2021,3,23569,0,6246,3859,6992,9043,2428
3882,2021,4,23569,0,6363,3880,6759,8552,2819
3883,2021,1,23572,0,9452,4846,6059,14299,4028
3884,2021,2,23572,0,12187,6186,7309,18673,5896
3885,2021,3,23572,0,12234,6494,7531,17350,4877
3886,2021,4,23572,284,17237,9500,11096,23503,6784
3887,2021,1,23573,14,3727,2463,2628,7511,1199
3888,2021,2,23573,6,4428,2885,2980,7704,1352
3889,2021,3,23573,0,4712,3153,3247,7800,1141
3890,2021,4,23573,5,4665,3041,3417,7552,1397
3891,2021,1,23574,0,8937,3887,4835,7123,1677
3892,2021,1,23575,93,4354,2119,2558,4379,1173
3893,2021,2,23575,159,5188,2386,3217,4584,1453
3894,2021,3,23575,203,4808,2307,2948,4336,1135
3895,2021,4,23575,178,5042,2356,3051,4319,1089
3896,2021,1,23578,0,1291,587,729,1411,231
3897,2021,1,23579,0,6902,4078,5198,6275,2265
3898,2021,2,23579,0,7215,4313,5867,6501,2674
3899,2021,3,23579,0,7253,4475,5652,6103,2185
3900,2021,4,23579,0,7747,4635,5927,6180,2496
3901,2021,1,23584,2,2671,1815,2484,4108,1974
3902,2021,1,23586,10,15859,7485,9411,10288,3145
3903,2021,2,23586,33,20919,8610,11643,11520,3670
3904,2021,3,23586,19,17165,8361,10682,10525,3354
3905,2021,4,23586,38,17381,8322,10801,10620,3690
3906,2021,1,23595,12,634,494,671,377,97
3907,2021,2,23595,10,592,519,1037,535,182
3908,2021,3,23595,19,637,511,781,463,205
3909,2021,4,23595,32,745,554,782,543,257
3910,2021,1,23597,15,9829,5545,6355,7257,1933
3911,2021,2,23597,19,11768,6328,7687,8223,2402
3912,2021,3,23597,15,10435,5907,7000,7348,1809
3913,2021,4,23597,26,10932,6016,7092,7547,1967
3914,2021,1,23598,103,6765,4165,4613,5979,2909
3915,2021,2,23598,131,6520,3976,4746,6287,3564
3916,2021,3,23598,104,6707,4284,4564,6189,3517
3917,2021,4,23598,128,6456,4106,4687,6081,4044
3918,2021,1,23600,31,11212,7076,8196,8230,2621
3919,2021,2,23600,37,12409,6777,9066,8362,2777
3920,2021,3,23600,28,13787,8651,9772,9221,2617
3921,2021,4,23600,46,15563,8820,10623,10102,3103
3922,2021,1,23617,520,10533,6591,6970,12974,4988
3923,2021,2,23617,687,13177,8133,7996,16261,7545
3924,2021,3,23617,577,10275,6297,6094,12321,5163
3925,2021,4,23617,692,9948,6245,5992,11865,4404
3926,2021,1,23629,0,6348,1413,1237,1026,144
3927,2021,2,23629,0,7085,1472,1258,1354,216
3928,2021,3,23629,0,6192,1624,1152,1253,250
3929,2021,4,23629,0,6734,1634,1378,1263,192
3930,2021,1,23641,560,2023,1627,2436,4189,4154
3931,2021,2,23641,691,2269,1695,2208,4229,4712
3932,2021,3,23641,453,2552,1450,1917,3821,2823
3933,2021,4,23641,814,2670,1878,2655,4931,4658
3934,2021,1,23695,0,28594,6736,8580,18736,7876
3935,2021,1,23697,39,18979,4587,5389,8482,2822
3936,2021,2,23697,38,20237,5149,6029,9583,3159
3937,2021,3,23697,54,19185,5095,6000,8660,2602
3938,2021,4,23697,45,19438,5322,6104,8681,2708
3939,2021,1,23698,53,3738,1858,2346,3923,719
3940,2021,2,23698,59,6581,3115,3623,6033,1233
3941,2021,3,23698,34,5964,3063,3576,5888,1096
3942,2021,4,23698,39,6642,3139,3560,6027,1207
3943,2021,1,23720,2,5413,2282,3037,3607,1245
3944,2021,2,23720,0,5387,2532,5040,3874,1587
3945,2021,3,23720,1,5332,2798,4627,4114,1391
3946,2021,4,23720,0,5665,3146,5994,4303,1674
3947,2021,1,23728,3,12320,9236,14094,27291,12631
3948,2021,2,23728,25,13165,9274,14964,24738,13071
3949,2021,3,23728,58,13955,10865,16359,27392,11764
3950,2021,4,23728,27,14939,10567,17028,28232,12768
3951,2021,1,23731,2,9367,1494,1611,3026,1172
3952,2021,2,23731,0,9376,1752,1882,3359,1347
3953,2021,3,23731,1,8680,1933,2129,3516,1029
3954,2021,4,23731,0,8830,1640,2116,3226,1109
3955,2021,1,23738,53,8109,4608,4865,4432,1622
3956,2021,2,23738,41,8716,5033,5370,4700,1832
3957,2021,3,23738,72,8840,5004,5168,4221,1553
3958,2021,4,23738,35,8966,4814,5327,4219,1660
3959,2021,1,23741,360,33133,18857,22276,34275,7638
3960,2021,2,23741,403,38189,20755,24267,37817,9632
3961,2021,3,23741,469,35673,18941,22852,34076,7550
3962,2021,4,23741,324,38621,21910,26013,36546,8933
3963,2021,1,23749,167,41448,16051,20565,53789,7918
3964,2021,2,23749,392,47613,17353,22225,54239,8716
3965,2021,3,23749,213,42997,16964,21252,52472,7152
3966,2021,4,23749,195,47401,18472,23172,54544,7379
3967,2021,1,23756,45,5126,2835,3595,4709,1896
3968,2021,2,23756,67,5722,3287,4043,5038,2217
3969,2021,3,23756,186,5383,3272,3666,4718,1813
3970,2021,4,23756,144,5387,3290,4003,4850,1914
3971,2021,3,23771,8,244,390,416,682,519
3972,2021,4,23771,30,370,483,683,1155,864
3973,2021,3,23783,460,2652,878,798,1116,188
3974,2021,4,23783,571,1765,682,765,555,101
3975,2021,1,23815,0,2695,2330,3527,5340,1875
3976,2021,2,23815,8,3330,2574,3905,5927,2538
3977,2021,3,23815,6,2836,2630,3926,5273,1969
3978,2021,4,23815,5,2680,2691,4018,5530,1956
3979,2021,1,23818,325,22170,13271,18696,31338,9326
3980,2021,2,23818,587,26012,16237,21686,34999,12139
3981,2021,3,23818,556,23357,15317,19350,32656,9009
3982,2021,4,23818,515,24295,18324,24067,37237,12003
3983,2021,1,23819,0,3803,2420,3727,5936,2612
3984,2021,2,23819,0,4600,2704,3982,6374,2935
3985,2021,3,23819,7,4835,2764,3836,6546,2661
3986,2021,4,23819,4,4705,2755,3970,6721,2746
3987,2021,1,23822,30,6628,2174,2279,3485,1453
3988,2021,2,23822,39,8077,2802,3265,4046,1880
3989,2021,3,23822,22,9522,3985,4543,3825,1452
3990,2021,4,23822,33,7843,2828,3120,3644,1712
3991,2021,1,23823,0,3931,2151,2874,5560,2189
3992,2021,2,23823,3,8215,4506,6447,9457,3951
3993,2021,3,23823,2,6524,3720,4568,5734,2008
3994,2021,4,23823,3,5423,3052,3927,5898,2068
3995,2021,1,23855,0,7956,3187,3645,6157,2065
3996,2021,2,23855,0,8832,3327,4202,6745,2353
3997,2021,3,23855,0,8142,3276,3598,6456,1959
3998,2021,4,23855,0,8262,3671,4283,6862,1846
3999,2021,1,23856,56,5245,2742,3203,5020,1526
4000,2021,2,23856,56,6137,3263,3605,5379,1943
4001,2021,3,23856,106,5403,3148,3244,4751,1625
4002,2021,4,23856,119,5487,3193,3216,4674,1580
4003,2021,1,23857,1,20699,6833,8421,15585,6697
4004,2021,2,23857,0,23523,7503,9607,17361,7688
4005,2021,3,23857,2,21646,7541,9235,16632,6505
4006,2021,4,23857,1,21608,7631,10209,17250,6569
4007,2021,1,23858,0,2300,1244,1472,2890,885
4008,2021,2,23858,0,2614,1451,1772,3243,1022
4009,2021,3,23858,0,2821,1425,1729,3357,830
4010,2021,4,23858,0,3139,1601,2014,3363,886
4011,2021,1,23863,315,12585,6049,7113,9099,4278
4012,2021,2,23863,401,14816,6922,8898,10166,4533
4013,2021,3,23863,382,13630,7274,8386,10047,4050
4014,2021,4,23863,382,15153,7486,9452,10134,4413
4015,2021,1,23866,96,5796,1580,1798,2420,890
4016,2021,2,23866,88,5654,1803,1975,2471,859
4017,2021,3,23866,55,5418,1880,1825,2407,538
4018,2021,4,23866,63,5418,1769,1803,2448,626
4019,2021,1,23867,0,3237,1319,2249,3504,1306
4020,2021,1,23869,2,9598,4930,7493,12780,4547
4021,2021,1,23871,0,5167,2665,5180,9231,2270
4022,2021,2,23871,0,7531,3267,6724,11155,3167
4023,2021,3,23871,0,6610,3141,5830,10380,2573
4024,2021,4,23871,0,7196,3336,6449,10835,3077
4025,2021,1,23872,184,29280,12185,13410,16482,6842
4026,2021,2,23872,127,24577,9914,11333,14296,6488
4027,2021,3,23872,177,29315,12732,13421,16847,7148
4028,2021,4,23872,145,30236,13259,14220,18082,7413
4029,2021,1,23874,20,7406,3135,3206,4529,1847
4030,2021,2,23874,39,7108,2813,3215,4237,1854
4031,2021,3,23874,36,8204,3313,3661,4720,1797
4032,2021,4,23874,31,8471,3287,3846,5147,1856
4033,2021,1,23876,104,7832,3454,4618,9424,2108
4034,2021,2,23876,199,9377,4037,5338,9612,2538
4035,2021,3,23876,183,8656,3949,5391,9292,1957
4036,2021,4,23876,220,8924,4022,5568,8959,2185
4037,2021,1,23877,16,2575,1500,1962,2408,931
4038,2021,2,23877,46,4535,2174,2732,3088,1088
4039,2021,3,23877,25,2851,1731,2376,2564,818
4040,2021,4,23877,40,2716,1772,2339,2336,877
4041,2021,1,23878,0,3727,1908,2148,1646,697
4042,2021,2,23878,0,4699,2387,2467,2105,908
4043,2021,3,23878,0,3988,2351,2509,2023,780
4044,2021,4,23878,0,4762,2447,2834,2088,912
4045,2021,1,23880,0,1716,1758,2928,4979,2582
4046,2021,2,23880,0,1952,2037,4020,5935,3175
4047,2021,3,23880,0,2023,2322,3653,5759,2703
4048,2021,4,23880,0,2044,2135,4117,6089,3241
4049,2021,1,23883,11,6420,3944,4738,6278,2129
4050,2021,2,23883,33,6590,3634,4824,6464,2411
4051,2021,3,23883,60,6423,4022,4565,5863,2131
4052,2021,4,23883,51,6535,3815,4779,5751,2185
4053,2021,1,23884,296,8735,4207,6198,10719,3923
4054,2021,2,23884,305,10315,4906,8688,11904,4785
4055,2021,3,23884,334,8981,4256,6333,9609,3423
4056,2021,4,23884,372,9597,4920,7640,10471,3985
4057,2021,1,23893,0,1553,443,560,305,88
4058,2021,2,23893,0,1629,463,627,314,96
4059,2021,3,23893,0,1699,510,544,365,60
4060,2021,4,23893,0,1759,444,643,391,105
4061,2021,1,23896,0,5704,2031,1184,778,107
4062,2021,2,23896,0,6347,2096,1231,901,122
4063,2021,3,23896,0,6198,2187,1382,961,122
4064,2021,4,23896,0,7049,2079,1400,910,110
4065,2021,1,23911,4,25926,9875,14724,18927,3719
4066,2021,2,23911,22,24649,9508,16698,19408,4292
4067,2021,3,23911,7,28325,10976,16860,19318,3967
4068,2021,4,23911,11,30005,11320,16908,20085,4368
4069,2021,1,23917,0,1745,1756,2572,3447,953
4070,2021,2,23917,12,2242,2065,3145,4152,1383
4071,2021,3,23917,5,2047,2193,3003,3445,992
4072,2021,4,23917,3,2064,2119,3095,3608,1054
4073,2021,1,23918,202,99797,56344,71926,127071,31731
4074,2021,2,23918,214,112871,61214,82200,134932,37795
